step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
135,TRANSFER,730294.34,471329.62,0.0,0.0,730294.34,0
283,CASH_OUT,31199.88,213797.0,182597.12,0.0,31199.88,0
21,CASH_OUT,21388.15,5904.0,0.0,1451742.73,966618.87,0
188,CASH_OUT,299962.03,0.0,0.0,464746.96,764708.98,0
35,CASH_OUT,387385.01,11580.0,0.0,2623747.05,2752697.81,0
380,CASH_OUT,247941.95,0.0,0.0,300246.63,548188.58,0
332,CASH_OUT,271735.72,20380.0,0.0,921390.72,1193126.44,0
376,CASH_OUT,73430.6,0.0,0.0,338457.16,411887.76,0
255,CASH_OUT,17753.18,10503.0,0.0,0.0,17753.18,0
36,TRANSFER,511459.59,0.0,0.0,5821878.24,6333337.83,0
308,CASH_OUT,135739.27,22373.0,0.0,0.0,135739.27,0
352,CASH_OUT,32821.37,0.0,0.0,7225493.49,7258314.86,0
323,CASH_OUT,36023.21,118954.0,82930.79,198247.4,234270.6,0
404,CASH_OUT,168894.78,7003.0,0.0,122538.18,291432.96,0
36,CASH_OUT,135113.43,0.0,0.0,1693610.36,1828723.79,0
332,CASH_OUT,202597.62,29778.0,0.0,368277.72,570875.34,0
139,CASH_OUT,82543.11,215938.0,133394.89,142753.32,225296.43,0
43,CASH_OUT,260073.98,0.0,0.0,2366429.77,2626503.76,0
255,CASH_OUT,57476.94,0.0,0.0,453952.87,511429.81,0
370,CASH_OUT,433979.86,0.0,0.0,6701075.38,7135055.24,0
37,CASH_OUT,193318.96,0.0,0.0,6524016.22,6796215.65,0
396,CASH_OUT,86639.5,0.0,0.0,688669.92,775309.42,0
187,CASH_OUT,5644.14,40606.12,34961.98,254677.74,260321.88,0
209,CASH_OUT,118673.49,41358.0,0.0,0.0,118673.49,0
225,CASH_OUT,134513.8,50241.0,0.0,2139437.25,2273951.05,0
396,CASH_OUT,135083.63,0.0,0.0,6045245.05,6180328.68,0
231,TRANSFER,227340.98,0.0,0.0,1857066.82,2084407.8,0
356,CASH_OUT,224060.76,48533.0,0.0,0.0,224060.76,0
135,CASH_OUT,46848.1,0.0,0.0,502630.07,549478.17,0
226,TRANSFER,1940572.3,0.0,0.0,2483638.56,4424210.86,0
356,CASH_OUT,298842.45,8311.0,0.0,0.0,298842.45,0
404,TRANSFER,1001538.41,0.0,0.0,3941350.18,4793906.58,0
403,CASH_OUT,1114.52,17567.0,16452.48,159597.7,160712.22,0
136,CASH_OUT,161945.0,237935.08,75990.09,365071.87,527016.86,0
14,TRANSFER,820199.56,31299.46,0.0,1629838.02,2832276.82,0
209,TRANSFER,729736.31,14847.18,0.0,1110669.63,1840405.94,0
321,CASH_OUT,440129.85,293.0,0.0,37852.84,477982.69,0
235,CASH_OUT,318985.37,12060.0,0.0,491653.53,810638.89,0
212,CASH_OUT,202837.17,0.0,0.0,4871956.81,5074793.98,0
167,CASH_OUT,184020.54,0.0,0.0,3624161.16,3808181.69,0
378,CASH_OUT,13927.15,0.0,0.0,299569.26,313496.41,0
276,CASH_OUT,40412.43,0.0,0.0,84590.33,125002.75,0
544,CASH_OUT,303645.13,171850.4,0.0,17217663.73,17521308.86,0
177,CASH_OUT,230502.6,10020.0,0.0,3214831.34,3445333.94,0
39,CASH_OUT,369165.21,0.0,0.0,2280963.38,2650128.58,0
211,CASH_OUT,247370.06,24726.39,0.0,1739215.7,2057839.92,0
251,CASH_OUT,123025.54,0.0,0.0,221042.95,344068.49,0
684,CASH_OUT,236250.51,5503.0,0.0,162610.12,398860.63,0
332,TRANSFER,192661.26,0.0,0.0,4174176.45,4366837.71,0
403,CASH_OUT,131865.92,0.0,0.0,1548277.3,1680143.21,0
39,TRANSFER,622093.12,0.0,0.0,714064.67,1281511.31,0
370,CASH_OUT,332377.57,30064.0,0.0,851215.77,1183593.34,0
40,CASH_OUT,365441.86,240.16,0.0,583564.24,1287555.26,0
138,CASH_OUT,131118.37,0.0,0.0,2904408.1,3035526.47,0
202,CASH_OUT,11228.61,0.0,0.0,270133.32,281361.92,0
303,CASH_OUT,2486.63,0.0,0.0,73900.8,76387.43,0
284,TRANSFER,408926.67,0.0,0.0,2082573.21,2491499.89,0
374,CASH_OUT,453207.26,0.0,0.0,988299.83,1441507.09,0
33,TRANSFER,43726.01,100777.0,57050.99,87285.62,131011.63,0
250,CASH_OUT,219378.46,0.0,0.0,10255105.42,10474483.88,0
300,TRANSFER,3088822.75,0.0,0.0,3146290.94,6235113.69,0
349,CASH_OUT,163652.52,0.0,0.0,24464212.28,24627864.79,0
211,CASH_OUT,109378.31,0.0,0.0,983746.28,1093124.59,0
522,CASH_OUT,19171.11,0.0,0.0,1724929.72,1744100.83,0
324,CASH_OUT,187382.02,34477.0,0.0,105274.45,292656.47,0
402,CASH_OUT,266003.9,6123.0,0.0,1291862.68,1557866.58,0
230,CASH_OUT,437101.03,12245.0,0.0,27575.53,464676.56,0
40,CASH_OUT,25375.23,0.0,0.0,1117156.85,1142532.08,0
185,CASH_OUT,33919.61,0.0,0.0,193157.65,227077.25,0
16,CASH_OUT,121585.57,201379.0,79793.43,81085.45,202671.02,0
325,CASH_OUT,369887.17,0.0,0.0,3137924.99,3507812.16,0
8,CASH_OUT,295354.82,0.0,0.0,498379.13,862194.34,0
573,CASH_OUT,149025.34,38691.0,0.0,194566.32,343591.66,0
522,CASH_OUT,19353.62,14468.0,0.0,62340.6,81694.21,0
379,CASH_OUT,82574.11,676.0,0.0,938551.03,1021125.13,0
162,TRANSFER,4111262.5,0.0,0.0,6079295.77,10190558.27,0
254,CASH_OUT,305091.92,21088.0,0.0,0.0,305091.92,0
328,CASH_OUT,5002.63,0.0,0.0,226801.21,231803.85,0
202,CASH_OUT,454.65,0.0,0.0,212080.03,212534.68,0
331,CASH_OUT,3164.67,30855.0,27690.33,847065.18,850229.84,0
255,CASH_OUT,10889.18,0.0,0.0,135300.56,146189.74,0
250,CASH_OUT,163038.26,0.0,0.0,1030247.03,1193285.29,0
382,CASH_OUT,9192.05,562.0,0.0,3565.46,12757.51,0
139,CASH_OUT,37564.45,0.0,0.0,125984.38,163548.84,0
160,TRANSFER,587618.92,0.0,0.0,1106174.79,1305038.82,0
300,TRANSFER,100338.48,31679.0,0.0,0.0,100338.48,0
279,CASH_OUT,16005.1,0.0,0.0,259169.25,275174.34,0
356,CASH_OUT,26780.78,0.0,0.0,811181.83,837962.61,0
165,CASH_OUT,257722.68,0.0,0.0,1842655.05,2100377.73,0
140,CASH_OUT,20542.29,0.0,0.0,694772.48,715314.77,0
277,CASH_OUT,57978.25,16170.0,0.0,0.0,57978.25,0
300,CASH_OUT,926.78,19596.0,18669.22,193648.61,194575.39,0
140,CASH_OUT,189529.29,3888.0,0.0,0.0,189529.29,0
159,CASH_OUT,171759.53,0.0,0.0,2648731.42,2820490.95,0
163,CASH_OUT,129894.49,0.0,0.0,919790.79,1049685.28,0
400,CASH_OUT,73141.3,51701.0,0.0,8130968.17,8204109.47,0
306,CASH_OUT,179571.91,0.0,0.0,1435469.4,1803040.89,0
281,CASH_OUT,162971.08,10118.0,0.0,32450.12,195421.2,0
258,CASH_OUT,83951.15,20447.0,0.0,513598.37,597549.52,0
346,CASH_OUT,74784.77,0.0,0.0,2372904.67,2447689.43,0
19,CASH_OUT,82043.63,0.0,0.0,864815.59,946859.22,0
259,CASH_OUT,161771.69,217.0,0.0,0.0,161771.69,0
225,TRANSFER,1181866.51,21006.0,0.0,8046.52,1189913.02,0
161,CASH_OUT,215674.27,210812.82,0.0,2739503.11,2955177.38,0
375,CASH_OUT,243267.42,109237.0,0.0,12828.01,256095.43,0
42,CASH_OUT,15063.44,10280.0,0.0,0.0,15063.44,0
397,TRANSFER,591714.77,57896.0,0.0,17129.11,608843.89,0
349,CASH_OUT,64581.5,0.0,0.0,7838563.68,7903145.18,0
8,TRANSFER,745044.5,0.0,0.0,7419591.02,9546432.01,0
492,CASH_OUT,101636.37,0.0,0.0,552167.92,653804.28,0
322,CASH_OUT,155132.37,539.0,0.0,1023388.0,1178520.37,0
257,TRANSFER,374542.71,0.0,0.0,383680.32,758223.03,0
213,CASH_OUT,50401.31,0.0,0.0,261409.89,311811.19,0
429,CASH_OUT,82501.18,0.0,0.0,2602814.59,2685315.77,0
230,CASH_OUT,109386.3,0.0,0.0,581696.95,691083.25,0
402,CASH_OUT,13958.74,0.0,0.0,143476.74,157435.48,0
37,TRANSFER,2103165.82,0.0,0.0,2462176.3,4565342.12,0
326,CASH_OUT,216868.1,229876.0,13007.9,46297.56,263165.66,0
383,CASH_OUT,13276.44,0.0,0.0,407753.2,421029.64,0
130,CASH_OUT,30876.02,280745.95,249869.93,50176.18,81052.19,0
40,CASH_OUT,53825.52,17186.0,0.0,1623046.39,1676871.91,0
11,TRANSFER,1380931.62,155146.34,0.0,4727139.84,5987755.07,0
330,TRANSFER,434416.4,345.0,0.0,0.0,434416.4,0
154,TRANSFER,208536.19,0.0,0.0,1924364.38,2132900.56,0
255,CASH_OUT,115138.14,152461.0,37322.86,105204.5,220342.64,0
250,CASH_OUT,254039.97,0.0,0.0,654657.54,908697.51,0
283,CASH_OUT,138293.48,0.0,0.0,147110.85,285404.32,0
330,TRANSFER,875175.66,82226.0,0.0,0.0,875175.66,0
249,TRANSFER,253871.87,0.0,0.0,459451.11,713322.98,0
45,CASH_OUT,233200.12,0.0,0.0,824757.38,984855.5,0
276,CASH_OUT,36634.63,0.0,0.0,106484.4,143119.02,0
164,CASH_OUT,115607.08,0.0,0.0,214762.17,330369.25,0
327,TRANSFER,163889.9,0.0,0.0,207873.42,371763.32,0
236,CASH_OUT,194414.46,24541.0,0.0,4120410.29,4314824.75,0
308,CASH_OUT,57778.1,0.0,0.0,249174.16,306952.26,0
354,CASH_OUT,58542.85,274.0,0.0,3439070.05,3497612.9,0
302,CASH_OUT,333090.73,28102.0,0.0,475818.27,763795.68,0
212,CASH_OUT,3741.71,196823.75,193082.04,1246913.81,1250655.53,0
419,TRANSFER,140861.57,20310.0,0.0,679025.88,819887.45,0
18,CASH_OUT,120326.48,4033.0,0.0,0.0,120326.48,0
300,CASH_OUT,20929.95,1357.0,0.0,6927915.11,6948845.06,0
235,TRANSFER,108658.11,0.0,0.0,338621.41,447279.52,0
140,CASH_OUT,206270.15,420887.0,214616.85,567715.84,773985.98,0
41,CASH_OUT,350436.63,33680.05,0.0,1114356.61,1464793.24,0
18,CASH_OUT,146631.61,0.0,0.0,217979.07,364610.69,0
233,CASH_OUT,351186.05,9904.0,0.0,272974.42,624160.47,0
155,CASH_OUT,152220.04,0.0,0.0,371611.21,523831.25,0
158,CASH_OUT,35660.59,0.0,0.0,1345268.75,1380929.34,0
157,TRANSFER,479470.96,32355.0,0.0,4985.58,484456.54,0
138,TRANSFER,156617.86,13660.0,0.0,0.0,156617.86,0
354,CASH_OUT,55964.71,21696.0,0.0,2398.05,58362.75,0
139,CASH_OUT,122703.64,0.0,0.0,3453307.63,3576011.27,0
180,CASH_OUT,270318.54,5035.0,0.0,0.0,270318.54,0
230,CASH_OUT,277964.25,0.0,0.0,524664.11,802628.36,0
162,CASH_OUT,500620.34,0.0,0.0,1371075.44,1871695.78,0
331,CASH_OUT,125609.7,0.0,0.0,2651424.73,2777034.42,0
43,CASH_OUT,26015.47,69756.0,43740.53,346059.7,372075.17,0
234,CASH_OUT,40768.96,111327.0,70558.04,0.0,40768.96,0
35,CASH_OUT,214522.6,53688.0,0.0,0.0,214522.6,0
40,CASH_OUT,230396.62,29759.0,0.0,250789.06,727737.84,0
235,CASH_OUT,179008.1,0.0,0.0,7290607.2,7469615.3,0
279,CASH_OUT,26516.42,0.0,0.0,491615.75,518132.17,0
374,CASH_OUT,70584.98,369.0,0.0,0.0,70584.98,0
132,CASH_OUT,146845.76,555829.0,408983.24,0.0,146845.76,0
143,CASH_OUT,48391.25,0.0,0.0,5950125.77,5998517.03,0
201,TRANSFER,700178.36,0.0,0.0,1926442.51,2626620.87,0
571,CASH_OUT,123751.49,0.0,0.0,3534184.67,3657936.16,0
226,CASH_OUT,110462.45,70855.0,0.0,2582528.68,2692991.13,0
19,CASH_OUT,298611.88,101509.0,0.0,290444.06,1025343.26,0
212,CASH_OUT,69611.47,0.0,0.0,657665.6,918418.27,0
405,CASH_OUT,26499.02,0.0,0.0,439832.8,466331.82,0
164,CASH_OUT,244037.95,0.0,0.0,601082.13,845120.09,0
329,CASH_OUT,331249.66,0.0,0.0,1765516.0,2096765.66,0
187,CASH_OUT,358181.07,74934.0,0.0,22224561.47,22395660.83,0
300,TRANSFER,2445749.87,16497.0,0.0,116669.52,2562419.4,0
326,CASH_OUT,40352.47,0.0,0.0,12427910.08,12468262.54,0
162,CASH_OUT,58714.47,131009.0,72294.53,2812354.68,2871069.16,0
279,CASH_OUT,169005.73,146619.73,0.0,0.0,169005.73,0
379,CASH_OUT,20349.96,20679.0,329.04,457852.83,478202.79,0
18,CASH_OUT,57597.45,0.0,0.0,1631710.16,1689307.61,0
353,CASH_OUT,105827.85,0.0,0.0,210498.79,316326.64,0
258,CASH_OUT,39330.34,0.0,0.0,368268.05,407598.39,0
377,CASH_OUT,350009.7,60982.55,0.0,387333.59,737343.29,0
44,TRANSFER,511515.7,0.0,0.0,15825037.04,16336552.75,0
8,CASH_OUT,219586.05,21136.0,0.0,7641.79,108775.04,0
377,TRANSFER,227299.05,0.0,0.0,511094.43,738393.48,0
692,TRANSFER,272191.08,52057.0,0.0,4675164.07,4947355.15,0
352,CASH_OUT,139279.64,0.0,0.0,880264.7,1019544.35,0
379,CASH_OUT,274226.22,0.0,0.0,1941001.57,2215227.79,0
356,CASH_OUT,151525.99,473.0,0.0,0.0,151525.99,0
231,CASH_OUT,73599.28,1073.0,0.0,3871521.14,3945120.42,0
500,CASH_OUT,123424.56,0.0,0.0,191851.1,315275.65,0
17,CASH_OUT,233347.54,20494.0,0.0,1574767.89,1808115.43,0
33,CASH_OUT,105632.13,527.0,0.0,0.0,105632.13,0
350,CASH_OUT,191749.44,0.0,0.0,981581.62,1173331.06,0
303,CASH_OUT,87532.25,0.0,0.0,141739.9,229272.15,0
227,TRANSFER,15349.75,0.0,0.0,9695600.86,9710950.61,0
329,CASH_OUT,419784.23,8250.0,0.0,101820.54,521604.77,0
168,TRANSFER,261745.31,0.0,0.0,1258121.58,1519866.9,0
160,CASH_OUT,237028.19,6063.0,0.0,10791884.91,11028913.1,0
373,CASH_OUT,22168.41,0.0,0.0,105560.93,127729.35,0
281,CASH_OUT,310961.59,0.0,0.0,534697.25,845658.83,0
137,CASH_OUT,27085.37,586592.44,559507.07,1444313.98,1471399.35,0
306,CASH_OUT,504549.69,22899.0,0.0,0.0,504549.69,0
163,CASH_OUT,308314.35,22091.0,0.0,0.0,308314.35,0
379,CASH_OUT,215110.95,27097.0,0.0,468717.24,683828.19,0
332,CASH_OUT,78016.69,0.0,0.0,6165608.24,6243624.93,0
275,CASH_OUT,105921.67,0.0,0.0,689096.96,795018.63,0
157,CASH_OUT,180822.03,77748.0,0.0,7980333.49,8161155.52,0
474,TRANSFER,389001.24,0.0,0.0,1446346.88,1835348.12,0
37,TRANSFER,359386.66,0.0,0.0,1994395.99,3564402.25,0
525,CASH_OUT,39693.9,100602.0,60908.1,0.0,39693.9,0
305,CASH_OUT,147005.68,0.0,0.0,153586.62,300592.3,0
372,CASH_OUT,254933.19,0.0,0.0,1034403.29,1289336.48,0
182,CASH_OUT,302167.94,93259.0,0.0,0.0,302167.94,0
252,CASH_OUT,188628.27,0.0,0.0,1122087.52,1310715.8,0
298,CASH_OUT,166341.82,172355.0,6013.18,4306644.84,4472986.66,0
155,CASH_OUT,164232.27,244.0,0.0,0.0,164232.27,0
235,CASH_OUT,38239.56,1413.0,0.0,90449.0,115360.9,0
134,CASH_OUT,47528.45,61882.0,14353.55,1182371.6,1229900.05,0
178,CASH_OUT,26532.92,0.0,0.0,397242.59,95050.09,0
13,CASH_OUT,41389.04,132792.0,91402.96,11689.0,53078.04,0
30,TRANSFER,122235.11,122235.11,0.0,0.0,0.0,1
188,CASH_OUT,76241.44,92551.0,16309.56,71749.26,147990.71,0
330,CASH_OUT,191650.55,19973.0,0.0,496455.71,688106.27,0
203,CASH_OUT,44245.87,0.0,0.0,896618.65,940864.52,0
374,CASH_OUT,191184.89,0.0,0.0,392589.34,583774.23,0
309,CASH_OUT,103000.19,40118.0,0.0,291469.29,394469.48,0
403,CASH_OUT,98404.45,0.0,0.0,1862621.69,1961026.14,0
308,TRANSFER,61240.92,20430.0,0.0,0.0,61240.92,0
14,CASH_OUT,173394.03,0.0,0.0,6371993.23,6929416.66,0
212,TRANSFER,365718.92,278415.0,0.0,1322358.17,1688077.09,0
323,CASH_OUT,527265.62,67793.0,0.0,0.0,527265.62,0
231,TRANSFER,763787.84,0.0,0.0,800919.96,1564707.8,0
18,CASH_OUT,82880.81,0.0,0.0,98691.0,181571.81,0
333,TRANSFER,23177.11,0.0,0.0,11489151.22,11512328.33,0
252,TRANSFER,126749.99,0.0,0.0,498598.29,625348.28,0
234,CASH_OUT,422812.67,0.0,0.0,643143.78,1065956.46,0
229,CASH_OUT,111734.48,50218.0,0.0,0.0,111734.48,0
250,CASH_OUT,220371.85,100261.0,0.0,6800.0,227171.84,0
589,CASH_OUT,21578.95,24879.0,3300.05,0.0,21578.95,0
323,CASH_OUT,160287.27,0.0,0.0,1931410.84,2091698.11,0
131,CASH_OUT,303356.6,134331.0,0.0,2431.31,305787.91,0
184,TRANSFER,1190237.45,0.0,0.0,3674218.03,4864455.48,0
227,CASH_OUT,184692.45,15118.0,0.0,1768049.64,1952742.08,0
203,CASH_OUT,157292.96,0.0,0.0,176512.04,477988.27,0
37,TRANSFER,86673.92,0.0,0.0,1122491.07,1209164.99,0
348,CASH_OUT,111013.2,0.0,0.0,285444.04,396457.24,0
162,TRANSFER,49158.04,0.0,0.0,356648.24,405806.28,0
359,TRANSFER,343897.66,0.0,0.0,381615.28,725512.94,0
356,CASH_OUT,54619.25,50.0,0.0,12739598.51,12794217.76,0
258,CASH_OUT,11165.48,0.0,0.0,323602.03,334767.5,0
133,CASH_OUT,307678.96,3060.0,0.0,0.0,307678.96,0
208,CASH_OUT,64591.0,0.0,0.0,570788.36,635379.37,0
16,CASH_OUT,486792.41,152.0,0.0,5553303.01,6040095.42,0
159,CASH_OUT,372900.5,29782.0,0.0,0.0,372900.5,0
184,TRANSFER,301841.33,5055.0,0.0,4972619.64,5274460.97,0
399,CASH_OUT,61081.15,0.0,0.0,861404.99,922486.14,0
373,CASH_OUT,190228.02,0.0,0.0,303121.05,493349.07,0
130,CASH_OUT,166551.77,0.0,0.0,2049602.87,2216154.64,0
255,TRANSFER,244212.53,6470.0,0.0,4918.63,249131.16,0
229,TRANSFER,52704.53,20979.0,0.0,1208167.14,1260871.68,0
162,CASH_OUT,329152.52,6873.0,0.0,524034.98,853187.5,0
378,CASH_OUT,292553.89,0.0,0.0,15581817.6,15874371.49,0
282,CASH_OUT,23397.72,203.0,0.0,263462.97,286860.69,0
136,TRANSFER,839992.32,0.0,0.0,1527453.31,2367445.63,0
137,CASH_OUT,163360.16,150644.0,0.0,1854225.91,2017586.07,0
371,CASH_OUT,379104.77,288994.0,0.0,1085924.98,1465029.74,0
178,TRANSFER,191148.53,0.0,0.0,3174040.79,3365189.31,0
36,CASH_OUT,314602.14,179524.0,0.0,0.0,314602.14,0
259,CASH_OUT,246381.27,0.0,0.0,3266481.43,3512862.7,0
139,CASH_OUT,111514.35,0.0,0.0,2658788.03,2770302.37,0
688,CASH_OUT,62416.96,0.0,0.0,552301.09,614718.05,0
301,CASH_OUT,300488.1,73710.0,0.0,215350.79,515838.9,0
355,CASH_OUT,19262.75,0.0,0.0,215328.2,234590.95,0
37,TRANSFER,258570.76,0.0,0.0,2383539.65,2642110.41,0
348,CASH_OUT,421826.9,0.0,0.0,3070778.99,3492605.89,0
283,CASH_OUT,65076.7,117.0,0.0,1292210.29,1357286.99,0
308,TRANSFER,963739.16,0.0,0.0,3640465.8,4604204.96,0
185,CASH_OUT,1519.5,0.0,0.0,314873.91,316393.41,0
357,CASH_OUT,134645.56,31861.0,0.0,38552.16,173197.72,0
158,CASH_OUT,110912.82,46710.0,0.0,987195.62,1098108.44,0
163,CASH_OUT,279411.02,18822.0,0.0,66714.12,346125.13,0
14,CASH_OUT,104087.53,11678.0,0.0,135.0,10302.13,0
163,CASH_OUT,20872.5,22087.0,1214.5,2699470.51,2720343.01,0
370,TRANSFER,984248.42,19757.0,0.0,303288.7,1287537.12,0
395,CASH_OUT,376937.34,12475.0,0.0,0.0,376937.34,0
225,CASH_OUT,127591.5,308256.0,180664.5,292975.35,420566.84,0
280,CASH_OUT,69974.58,0.0,0.0,84887.0,154861.58,0
209,TRANSFER,897791.14,0.0,0.0,1694191.71,2591982.85,0
18,CASH_OUT,122070.06,532.0,0.0,4601537.84,4842572.46,0
212,CASH_OUT,159869.72,4063.0,0.0,254269.73,414139.44,0
177,CASH_OUT,140134.28,0.0,0.0,443293.35,103399.57,0
379,CASH_OUT,95942.55,151982.0,56039.45,65329.9,161272.45,0
144,TRANSFER,115674.38,126807.0,11132.62,781039.25,896713.63,0
349,TRANSFER,1931176.55,403467.7,0.0,2362206.14,4293382.69,0
132,CASH_OUT,323079.1,0.0,0.0,882559.25,1205638.35,0
406,CASH_OUT,33927.08,0.0,0.0,4284639.27,4318566.35,0
212,CASH_OUT,97919.26,122916.0,24996.74,0.0,97919.26,0
253,CASH_OUT,457473.03,681.0,0.0,68758.13,526231.17,0
403,CASH_OUT,118049.38,0.0,0.0,141370.02,259419.39,0
394,CASH_OUT,144537.33,0.0,0.0,11651838.95,11796376.28,0
178,CASH_OUT,258765.73,1015.0,0.0,372077.34,630843.07,0
326,TRANSFER,10564443.71,0.0,0.0,10630867.0,21195310.7,0
184,CASH_OUT,183256.03,19429.0,0.0,367972.54,551228.57,0
377,CASH_OUT,388910.18,0.0,0.0,1628024.73,2016934.92,0
394,CASH_OUT,104030.92,0.0,0.0,682268.96,786299.88,0
186,CASH_OUT,235558.78,9686.0,0.0,311324.68,546883.46,0
164,TRANSFER,869643.75,69838.0,0.0,0.0,869643.75,0
136,CASH_OUT,89212.79,21189.0,0.0,184151.57,273364.36,0
140,CASH_OUT,209444.86,243081.0,33636.14,4802720.09,5012164.94,0
375,TRANSFER,661939.44,105225.65,0.0,18244687.73,18906627.17,0
207,CASH_OUT,225686.07,0.0,0.0,491392.86,717078.93,0
276,CASH_OUT,161239.46,10200.0,0.0,8589.95,169829.41,0
38,CASH_OUT,274623.66,54085.0,0.0,0.0,274623.66,0
188,CASH_OUT,56077.39,11650.0,0.0,1120948.33,1177025.72,0
251,CASH_OUT,58083.15,19845.0,0.0,189834.07,247917.22,0
370,CASH_OUT,30982.07,36076.0,5093.93,3079898.66,3110880.73,0
355,TRANSFER,559634.36,149633.0,0.0,16075.16,575709.52,0
43,TRANSFER,303178.29,0.0,0.0,893908.68,1197086.96,0
17,CASH_OUT,244343.73,50831.0,0.0,3116.0,247459.73,0
379,CASH_OUT,226324.55,34667.0,0.0,335253.71,561578.26,0
309,CASH_OUT,5644.63,0.0,0.0,513992.32,519636.95,0
280,CASH_OUT,138796.52,7096.0,0.0,2155773.6,2294570.11,0
202,CASH_OUT,85103.84,0.0,0.0,346328.21,431432.05,0
214,CASH_OUT,83246.95,20563.16,0.0,376956.39,460203.34,0
203,CASH_OUT,96151.63,39201.0,0.0,15520.94,111672.57,0
20,CASH_OUT,416062.02,0.0,0.0,992206.26,1408268.28,0
132,CASH_OUT,54366.12,0.0,0.0,11030263.91,11084630.03,0
353,CASH_OUT,68698.41,0.0,0.0,2181753.56,2250451.97,0
397,CASH_OUT,67489.56,20172.0,0.0,2531338.31,2598827.87,0
140,CASH_OUT,284523.22,0.0,0.0,6790121.24,7074644.46,0
371,CASH_OUT,90373.89,0.0,0.0,2466161.87,2556535.76,0
13,TRANSFER,1177136.12,20470.0,0.0,171004.69,2501283.21,0
354,CASH_OUT,59222.41,7005.0,0.0,8262339.19,8321561.61,0
202,CASH_OUT,17111.79,0.0,0.0,229392.8,246504.59,0
372,TRANSFER,1290513.37,342.0,0.0,1023467.35,2313980.71,0
236,CASH_OUT,15757.92,23374.0,7616.08,0.0,15757.92,0
304,TRANSFER,10000000.0,0.0,0.0,10000000.0,24818999.57,0
301,TRANSFER,2988.31,1.0,0.0,338069.41,341057.72,0
17,CASH_OUT,37505.3,50358.0,12852.7,0.0,37505.3,0
18,TRANSFER,926116.23,0.0,0.0,4390980.56,5521394.59,0
225,CASH_OUT,25213.69,0.0,0.0,219792.37,245006.06,0
161,CASH_OUT,18102.02,92929.0,74826.98,45877.74,63979.75,0
181,CASH_OUT,423155.15,89.0,0.0,0.0,423155.15,0
321,CASH_OUT,446636.07,0.0,0.0,757574.24,1204210.3,0
189,CASH_OUT,22912.34,9076.0,0.0,395524.16,418436.51,0
187,CASH_OUT,101719.54,23408.35,0.0,115260.67,216980.21,0
8,CASH_OUT,82965.2,0.0,0.0,1424771.39,1284003.82,0
255,TRANSFER,476732.13,7653.21,0.0,1993568.77,2470300.9,0
227,CASH_OUT,212274.35,40165.0,0.0,269809.61,482083.96,0
12,CASH_OUT,281857.81,556417.0,274559.19,1217539.24,1499397.05,0
403,CASH_OUT,86775.54,32263.0,0.0,0.0,86775.54,0
327,TRANSFER,428544.64,0.0,0.0,12118417.72,12546962.36,0
9,TRANSFER,2490191.49,0.0,0.0,0.0,1509285.86,0
134,CASH_OUT,86217.42,0.0,0.0,156060.45,242277.87,0
16,CASH_OUT,240981.78,0.0,0.0,630231.27,1081134.56,0
161,CASH_OUT,163750.29,54692.0,0.0,44152.78,207903.06,0
405,CASH_OUT,154801.74,0.0,0.0,813274.19,968075.94,0
284,CASH_OUT,6853.33,0.0,0.0,179599.73,186453.06,0
212,CASH_OUT,275727.2,0.0,0.0,883868.41,1159595.61,0
38,TRANSFER,249370.72,0.0,0.0,499591.86,748962.58,0
37,CASH_OUT,311613.58,316822.55,5208.97,7773166.43,8084780.01,0
331,CASH_OUT,57537.99,10519.0,0.0,300887.53,358425.52,0
283,CASH_OUT,116180.49,710075.0,593894.51,79572.66,195753.15,0
160,CASH_OUT,226.47,0.0,0.0,4683793.02,4684019.48,0
284,CASH_OUT,24672.85,0.0,0.0,990176.12,1014848.97,0
307,CASH_OUT,104877.48,548.0,0.0,170187.95,275065.43,0
230,CASH_OUT,182929.32,20531.0,0.0,507564.11,1032884.32,0
395,CASH_OUT,53993.23,0.0,0.0,971474.03,1025467.26,0
379,CASH_OUT,210792.34,119766.0,0.0,0.0,210792.34,0
13,TRANSFER,595843.42,0.0,0.0,4879610.34,5109364.56,0
379,TRANSFER,285688.0,22206.0,0.0,1469367.84,1755055.84,0
330,TRANSFER,454922.41,0.0,0.0,6136763.03,6591685.44,0
14,CASH_OUT,197178.5,225605.49,28426.99,1034342.27,731929.5,0
332,CASH_OUT,65663.85,0.0,0.0,252651.38,318315.22,0
205,TRANSFER,707593.87,14636.0,0.0,891769.29,1599363.16,0
205,CASH_OUT,38418.64,10309.0,0.0,132714.33,171132.97,0
11,CASH_OUT,218012.52,215187.42,0.0,359419.66,416449.4,0
20,CASH_OUT,12128.9,15917.17,3788.27,181791.55,125174.43,0
402,CASH_OUT,93730.94,652762.0,559031.06,737447.7,831178.65,0
209,TRANSFER,108433.07,0.0,0.0,156177.75,264610.81,0
235,CASH_OUT,91025.98,0.0,0.0,6735937.01,6826962.99,0
225,CASH_OUT,91825.44,196105.0,104279.56,0.0,91825.44,0
279,CASH_OUT,133786.11,0.0,0.0,705496.96,839283.07,0
396,TRANSFER,113014.98,0.0,0.0,3817842.33,3930857.31,0
